id,province,population,x_coord,y_coord,latitude,longitude
0,43,3986,0,0,49.75,11.816667,Eschenbach in der Oberpfalz
0,5,3649,0,0,51.916667,9.65,Eschershausen
0,18,19716,0,0,51.188056,10.052778,Eschwege
0,1,56008,0,0,50.816667,6.283333,Eschweiler
0,82,7284,0,0,53.646944,7.612778,"Esens, Lower Saxony"
0,56,24766,0,0,52.377222,8.632778,Espelkamp
0,1,583084,0,0,51.450833,7.013056,Essen
0,2,91271,0,0,48.733333,9.316667,Esslingen am Neckar
0,29,12837,0,0,48.255556,7.811944,Ettenheim
0,2,38982,0,0,48.933333,8.4,Ettlingen
0,1,57241,0,0,50.659722,6.791667,Euskirchen
0,9,17041,0,0,54.137778,10.618056,Eutin
0,0,6459,0,0,51.583056,13.232222,Falkenberg/Elster
0,0,43105,0,0,52.558333,13.091667,Falkensee
0,8,8235,0,0,50.466667,12.366667,Falkenstein
0,11,5510,0,0,51.733333,11.333333,Falkenstein/Harz
0,20,,0,0,50.733889,7.099722,Federal Republic of Germany
0,9,12552,0,0,54.466667,11.133333,Fehmarn
0,22,45147,0,0,48.808611,9.275833,Fellbach
0,37,10611,0,0,51.133333,9.416667,Felsberg
0,3,12287,0,0,49.166667,10.316667,Feuchtwangen
0,22,44977,0,0,48.680278,9.218333,Filderstadt
0,0,16497,0,0,51.633056,13.716667,Finsterwalde
0,33,2316,0,0,50.521111,10.145278,Fladungen
0,9,87432,0,0,54.781944,9.436667,"Flensburg, Germany"
0,31,8699,0,0,50.315833,8.863056,Florstadt
0,8,10894,0,0,50.855833,13.071389,Flöha
0,31,21121,0,0,50.016667,8.433333,Flörsheim am Main
0,10,31942,0,0,49.719722,11.058056,Forchheim
0,2,4919,0,0,49.283333,9.566667,Forchtenberg
0,0,18651,0,0,51.733333,14.633333,Forst (Lausitz)
0,18,2930,0,0,51.1,8.933333,Frankenau
0,8,14288,0,0,50.910833,13.037778,Frankenberg
0,18,17773,0,0,51.058889,8.796667,Frankenberg
0,7,48363,0,0,49.533333,8.35,Frankenthal (Pfalz)
0,0,58193,0,0,52.35,14.55,Frankfurt
0,18,,0,0,50.116667,8.683333,Frankfurt am Main
0,16,1394,0,0,54.166667,12.866667,Franzburg
0,8,2884,0,0,50.801944,13.538056,Frauenstein
0,1,52171,0,0,50.916667,6.816667,Frechen
0,8,41642,0,0,50.911944,13.342778,Freiberg
0,22,15741,0,0,48.933333,9.2,Freiberg am Neckar
0,2,226393,0,0,47.983333,7.85,Freiburg im Breisgau
0,10,16648,0,0,47.833333,12.966667,Freilassing
0,7,5026,0,0,49.5075,8.208611,Freinsheim
0,10,47848,0,0,48.402778,11.748889,Freising
0,8,39361,0,0,51.016667,13.65,Freital
0,83,5002,0,0,52.466667,7.533333,Freren
0,81,17734,0,0,50.899722,7.866667,Freudenberg
0,2,3800,0,0,49.75,9.333333,Freudenberg
0,2,22579,0,0,48.463333,8.411111,Freudenstadt
0,11,4735,0,0,51.212778,11.769722,Freyburg
0,43,8904,0,0,49.2,11.316667,Freystadt
0,10,7305,0,0,48.8,13.55,Freyung
0,84,3119,0,0,48.020556,8.932778,Fridingen
0,18,28596,0,0,50.333333,8.75,Friedberg
0,10,29510,0,0,48.35,10.983333,Friedberg
0,0,2975,0,0,52.1,14.266667,Friedland
0,85,6679,0,0,53.65,13.533333,Friedland
0,15,7471,0,0,50.866667,10.566667,Friedrichroda
0,18,25284,0,0,50.255556,8.639722,Friedrichsdorf
0,2,59108,0,0,47.65,9.483333,Friedrichshafen
0,9,2523,0,0,54.366667,9.066667,Friedrichstadt
0,86,10213,0,0,49.325556,7.096111,Friedrichsthal
0,0,2560,0,0,52.733056,12.583056,Friesack
0,5,21918,0,0,53.020556,7.858611,Friesoythe
0,18,14715,0,0,51.133333,9.283333,Fritzlar
0,8,12674,0,0,51.056111,12.555,Frohburg
0,81,20908,0,0,51.471944,7.765833,Fröndenberg
0,18,67466,0,0,50.550833,9.675278,Fulda
0,10,8960,0,0,49.309722,12.84,Furth im Wald
0,29,9091,0,0,48.050278,8.209167,Furtwangen im Schwarzwald
0,5,9410,0,0,52.516667,7.666667,Fürstenau
0,0,5874,0,0,53.185278,13.145556,Fürstenberg
0,10,37176,0,0,48.177778,11.255556,Fürstenfeldbruck
0,0,32025,0,0,52.366667,14.066667,Fürstenwalde/Spree
0,10,125403,0,0,49.466667,11,Fürth
0,10,15425,0,0,47.566667,10.7,Füssen
0,66,5507,0,0,53.7,11.116667,Gadebusch
0,2,29032,0,0,48.803889,8.319444,Gaggenau
0,22,12072,0,0,49,9.766667,Gaildorf
0,2,6341,0,0,48.249444,9.2175,Gammertingen
0,5,60590,0,0,52.418333,9.598056,Garbsen
0,10,17099,0,0,48.25,11.65,Garching bei München
0,11,23148,0,0,52.526389,11.3925,Gardelegen
0,87,2627,0,0,54.330556,8.780556,Garding
0,88,2515,0,0,53.2,14.383333,Gartz
0,16,2220,0,0,54.316667,13.35,Garz
0,7,6762,0,0,49.95,8.016667,Gau-Algesheim
0,15,2135,0,0,51.113889,10.934722,Gebesee
0,18,7441,0,0,50.424444,9.199722,Gedern
0,9,30453,0,0,53.433333,10.366667,Geesthacht
0,20,30936,0,0,53.633333,8.75,Geestland
0,15,2491,0,0,50.433333,11.85,Gefell
0,41,4426,0,0,50.095139,11.739836,Gefrees
0,39,14624,0,0,52.311667,9.600278,Gehrden
0,15,3782,0,0,50.648611,11.003333,Gehren
0,13,26991,0,0,50.965278,6.119444,Geilenkirchen
0,15,4745,0,0,50.716667,9.966667,Geisa
0,4,6900,0,0,48.825833,12.3925,Geiselhöring
0,89,11130,0,0,48.666667,11.6,Geisenfeld
0,31,11730,0,0,49.984444,7.967222,Geisenheim
0,29,6110,0,0,47.922222,8.646389,Geisingen
0,23,5910,0,0,48.2875,8.8125,Geislingen
0,22,27168,0,0,48.624444,9.830556,Geislingen an der Steige
0,8,6996,0,0,51.05,12.683333,Geithain
0,1,33778,0,0,51.519722,6.3325,Geldern
0,18,22796,0,0,50.2,9.166667,Gelnhausen
0,1,262528,0,0,51.516667,7.1,Gelsenkirchen
0,37,4056,0,0,50.966667,8.966667,Gemünden
0,10,10204,0,0,50.049722,9.705556,Gemünden a.Main
0,29,10941,0,0,48.4,8.016667,Gengenbach
0,11,14610,0,0,52.4,12.166667,Genthin
0,90,31520,0,0,52.2,8.066667,Georgsmarienhütte
0,15,94750,0,0,50.880556,12.083333,Gera
0,22,4223,0,0,49.249444,9.920278,Gerabronn
0,91,7462,0,0,51.633056,11.616667,Gerbstedt
0,92,24483,0,0,47.866667,11.466667,Geretsried
0,8,4263,0,0,51.076389,12.904167,Geringswalde
0,22,19450,0,0,48.8,9.065278,Gerlingen
0,10,40039,0,0,48.133333,11.366667,Germering
0,93,20587,0,0,49.216667,8.366667,Germersheim
0,2,14085,0,0,48.763333,8.334167,Gernsbach
0,31,10178,0,0,49.75,8.483333,Gernsheim
0,94,7504,0,0,50.223889,6.661389,Gerolstein
0,33,6908,0,0,49.9,10.35,Gerolzhofen
0,18,5550,0,0,50.45,9.916667,Gersfeld
0,53,22120,0,0,48.416667,10.866667,Gersthofen
0,1,17175,0,0,51.956944,7.005556,Gescher
0,81,21129,0,0,51.65,8.516667,Geseke
0,1,30966,0,0,51.316667,7.333333,Gevelsberg
0,8,3554,0,0,50.623611,12.923333,Geyer
0,2,19342,0,0,48.621667,10.245,Giengen
0,18,86543,0,0,50.583333,8.666667,Giessen
0,5,41905,0,0,52.488611,10.546389,Gifhorn
0,31,16347,0,0,49.983333,8.333333,Ginsheim-Gustavsburg
0,1,75532,0,0,51.566667,6.966667,Gladbeck
0,18,12225,0,0,50.768056,8.582778,Gladenbach
0,8,6751,0,0,50.85,13.783333,Glashütte
0,8,22925,0,0,50.823333,12.544444,Glauchau
0,95,18335,0,0,53.540556,10.211111,Glinde
0,9,5995,0,0,54.833611,9.55,Glücksburg
0,9,11190,0,0,53.791667,9.421944,Glückstadt
0,16,2911,0,0,53.966667,12.716667,Gnoien
0,1,33701,0,0,51.683889,6.161944,Goch
0,16,3591,0,0,53.566667,12.066667,Goldberg
0,41,3492,0,0,50.0115,11.687314,Goldkronach
0,0,2575,0,0,51.966667,13.6,Golßen
0,11,10540,0,0,52.066667,11.833333,Gommern
0,5,50782,0,0,51.907222,10.43,Goslar
0,15,45172,0,0,50.948889,10.718333,Gotha
0,16,5684,0,0,53.266667,11.566667,Grabow
0,10,8276,0,0,48.85,13.383333,Grafenau
0,96,6336,0,0,49.716667,11.9,Grafenwöhr
0,89,13502,0,0,48.05,11.966667,Grafing b.München
0,0,5895,0,0,53.006944,13.158611,Gransee
0,14,2401,0,0,50.75,9.466667,Grebenau
0,37,5799,0,0,51.45,9.416667,Grebenstein
0,10,7088,0,0,49.051944,11.360556,Greding
0,16,57985,0,0,54.083333,13.383333,Greifswald
0,15,20920,0,0,50.654722,12.199722,Greiz
0,21,3618,0,0,51.229167,10.9475,Greußen
0,1,37097,0,0,52.091667,7.608333,Greven
0,1,62977,0,0,51.088333,6.5875,Grevenbroich
0,16,10440,0,0,53.866667,11.166667,Grevesmühlen
0,18,27103,0,0,49.863889,8.563889,"Griesheim, Hesse"
0,8,28322,0,0,51.238611,12.725278,Grimma
0,38,9888,0,0,54.11,13.041389,Grimmen
0,8,7496,0,0,51.155556,12.280556,Groitzsch
0,1,47287,0,0,52.2125,7.041667,Gronau
0,78,10954,0,0,52.066667,9.783333,Gronau
0,18,4667,0,0,49.8,8.833333,Groß-Bieberau
0,31,24695,0,0,49.919167,8.485,Groß-Gerau
0,18,21058,0,0,49.866667,8.933333,Groß-Umstadt
0,37,6445,0,0,51.2575,9.784444,Großalmerode
0,22,8325,0,0,49.001389,9.293056,Großbottwar
0,97,2615,0,0,50.582778,11.010556,Großbreitenbach
0,21,2406,0,0,51.249444,10.832222,Großenehrich
0,8,18268,0,0,51.283333,13.55,Großenhain
0,0,8629,0,0,51.583056,14,Großräschen
0,77,9537,0,0,51.144444,14.016667,Großröhrsdorf
0,8,5678,0,0,50.966389,13.278056,Großschirma
0,41,4013,0,0,49.633333,11.25,"Gräfenberg, Bavaria"
0,11,11944,0,0,51.716667,12.433333,Gräfenhainichen
0,15,2007,0,0,50.533333,11.3,Gräfenthal
0,8,7266,0,0,51.416667,13.466389,Gröditz
0,98,3621,0,0,51.933333,11.216667,Gröningen
0,14,13717,0,0,50.6,8.95,Grünberg
0,74,5999,0,0,50.566667,12.8,Grünhain-Beierfeld
0,22,3603,0,0,49.6,9.75,Grünsfeld
0,67,13213,0,0,49.569167,8.168056,Grünstadt
0,0,17471,0,0,51.953333,14.716667,Guben
0,37,9632,0,0,51.183333,9.366667,Gudensberg
0,1,50368,0,0,51.033333,7.566667,Gummersbach
0,10,7763,0,0,48.55,10.366667,Gundelfingen an der Donau
0,2,7258,0,0,49.283333,9.166667,Gundelsheim
0,10,16513,0,0,49.114722,10.754167,Gunzenhausen
0,2,56781,0,0,48.7025,9.652778,Göppingen
0,8,55904,0,0,51.152778,14.987222,Görlitz
0,5,118914,0,0,51.533889,9.935556,Göttingen
0,99,3444,0,0,50.890278,12.432778,Gößnitz
0,2,6168,0,0,49.066667,9,Güglingen
0,53,20289,0,0,48.452667,10.271333,Günzburg
0,100,4298,0,0,51.797222,11.61,Güsten
0,16,29215,0,0,53.793889,12.176389,Güstrow
0,1,98466,0,0,51.9,8.383333,Gütersloh
0,101,3042,0,0,53.95,13.416667,Gützkow
0,1,30414,0,0,51.166667,7,Haan
0,7,5888,0,0,50.661389,7.820278,Hachenburg
0,18,12444,0,0,50.45,8.05,Hadamar
0,1,188266,0,0,51.366667,7.483333,Hagen
0,7,5462,0,0,49.020556,8.248333,Hagenbach
0,16,11713,0,0,53.416667,11.183333,Hagenow
0,18,19316,0,0,50.742222,8.203889,Haiger
0,23,10488,0,0,48.364722,8.805,Haigerloch
0,57,8609,0,0,50.969722,13.125278,Hainichen
0,6,5778,0,0,48.524444,8.650278,Haiterbach
0,11,43768,0,0,51.895833,11.046667,Halberstadt
0,11,19439,0,0,52.283333,11.416667,Haldensleben
0,1,21692,0,0,52.066667,8.366667,Halle
0,11,236991,0,0,51.483333,11.966667,Halle (Saale)
0,1,4474,0,0,51.111667,8.623056,Hallenberg
0,41,8356,0,0,49.933333,10.883333,Hallstadt
0,1,37893,0,0,51.75,7.183333,Haltern am See
0,1,16259,0,0,51.183333,7.466667,Halver
0,5,56529,0,0,52.1,9.366667,Hamelin
0,1,179571,0,0,51.683333,7.816667,Hamm
0,33,11093,0,0,50.116667,9.9,Hammelburg
0,1,26808,0,0,51.731944,6.590833,Hamminkeln
0,18,95370,0,0,50.133333,8.916667,Hanau
0,5,24072,0,0,51.416667,9.65,Hann. Münden
0,5,,0,0,52.366667,9.716667,Hanover
0,18,23583,0,0,51.283333,8.866667,Hanseatic City of Korbach
0,9,216712,0,0,53.869722,10.686389,Hanseatic City of Lübeck
0,53,5508,0,0,48.766667,10.666667,Harburg
0,5,7815,0,0,51.652222,9.829444,Hardegsen
0,5,23545,0,0,52.766667,7.216667,"Haren, Germany"
0,1,24862,0,0,51.966667,8.233056,Harsewinkel
0,102,4651,0,0,50.668333,12.671389,Hartenstein
0,57,7227,0,0,51.0978,12.9773,Hartha
0,11,8068,0,0,51.642222,11.144167,Harzgerode
0,83,12656,0,0,52.666667,7.466667,Haselünne
0,29,6934,0,0,48.277778,8.086944,Haslach im Kinzigtal
0,18,27312,0,0,50.066667,8.466667,Hattersheim am Main
0,1,54744,0,0,51.399167,7.185833,Hattingen
0,37,3061,0,0,51,8.55,Hatzfeld
0,2,5746,0,0,48.285278,8.179722,Hausach
0,10,11603,0,0,48.65,13.633333,Hauzenberg
0,50,6619,0,0,52.825,12.074444,Havelberg
0,42,3244,0,0,52.5,12.466667,Havelsee
0,23,2206,0,0,48.275278,9.478056,Hayingen
0,33,13385,0,0,50.016667,10.5,Haßfurt
0,2,18971,0,0,48.351667,8.963333,Hechingen
0,100,7185,0,0,51.85,11.516667,Hecklingen
0,9,21529,0,0,54.196111,9.093333,Heide
0,3,4632,0,0,49.116667,11.116667,Heideck
0,2,156267,0,0,49.416667,8.716667,Heidelberg
0,103,16399,0,0,50.983333,13.866667,Heidenau
0,2,48048,0,0,48.676111,10.154444,Heidenheim an der Brenz
0,15,16962,0,0,51.378889,10.138611,Heilbad Heiligenstadt
0,2,122567,0,0,49.15,9.216667,Heilbronn
0,9,9162,0,0,54.373889,10.979722,Heiligenhafen
0,68,26010,0,0,51.316667,6.966667,Heiligenhaus
0,3,9347,0,0,49.316667,10.8,Heilsbronn
0,1,4352,0,0,50.633056,6.483056,Heimbach
0,6,5061,0,0,48.805556,8.861944,Heimsheim
0,13,41471,0,0,51.063056,6.096389,Heinsberg
0,29,6139,0,0,47.875278,7.654722,Heitersheim
0,21,2266,0,0,51.301389,11.216667,Heldrungen
0,10,8425,0,0,50.216667,11.683333,Helmbrechts
0,5,25739,0,0,52.228056,11.010556,Helmstedt
0,43,8907,0,0,49.051944,11.782778,Hemau
0,81,34223,0,0,51.383333,7.766667,Hemer
0,5,18793,0,0,52.323611,9.725556,Hemmingen
0,104,8861,0,0,53.7025,9.139444,Hemmoor
0,2,12050,0,0,49.590278,8.656389,Hemsbach
0,13,47237,0,0,50.783333,7.283333,Hennef
0,0,26139,0,0,52.637778,13.203611,Hennigsdorf
0,18,25725,0,0,49.643056,8.638889,Heppenheim
0,2,10738,0,0,48.221944,7.7775,Herbolzheim
0,18,20618,0,0,50.6825,8.306111,"Herborn, Hesse"
0,2,12915,0,0,48.625278,10.173889,Herbrechtingen
0,18,4815,0,0,50.55,9.35,Herbstein
0,1,22768,0,0,51.4,7.433333,Herdecke
0,105,6661,0,0,50.7775,7.954722,Herdorf
0,1,66514,0,0,52.133333,8.683333,Herford
0,52,4812,0,0,51.447222,10.880833,Heringen
0,37,7306,0,0,50.887222,10.005556,Heringen
0,7,7122,0,0,49.657222,6.948889,Hermeskeil
0,106,7724,0,0,50.898056,11.856667,Hermsdorf
0,1,156774,0,0,51.55,7.216667,Herne
0,2,31003,0,0,48.596667,8.870833,Herrenberg
0,3,7895,0,0,49.216667,10.516667,Herrieden
0,8,6033,0,0,51.016667,14.741667,Herrnhut
0,10,12388,0,0,49.508056,11.432778,Hersbruck
0,1,61461,0,0,51.6,7.133333,Herten
0,107,9129,0,0,51.683056,13.233056,Herzberg
0,5,13059,0,0,51.6575,10.341111,Herzberg am Harz
0,10,23081,0,0,49.566667,10.883333,"Herzogenaurach, Germany"
0,13,46612,0,0,50.866667,6.1,Herzogenrath
0,37,12120,0,0,51.2,9.716667,Hessisch Lichtenau
0,108,18119,0,0,52.166667,9.25,Hessisch Oldendorf
0,23,1796,0,0,48.216111,9.231389,Hettingen
0,11,14533,0,0,51.633333,11.5,Hettstedt
0,22,9744,0,0,48.788056,9.933333,Heubach
0,31,18932,0,0,50.05,8.8,Heusenstamm
0,81,15039,0,0,50.998333,8.109444,Hilchenbach
0,15,11661,0,0,50.416667,10.75,Hildburghausen
0,5,101667,0,0,52.15,9.95,Hildesheim
0,94,3119,0,0,50.293056,6.675,Hillesheim
0,109,13358,0,0,49.183333,11.183333,Hilpoltstein
0,96,5783,0,0,49.533333,11.95,Hirschau
0,110,2186,0,0,50.405833,11.82,Hirschberg
0,18,3462,0,0,49.45,8.9,Hirschhorn
0,111,4904,0,0,53.133333,11.05,Hitzacker
0,31,17358,0,0,50.016667,8.35,Hochheim am Main
0,2,21130,0,0,49.318056,8.547222,Hockenheim
0,10,45183,0,0,50.316667,11.916667,Hof
0,18,15247,0,0,51.483333,9.4,Hofgeismar
0,33,5090,0,0,50.133333,10.183333,"Hofheim, Bavaria"
0,18,39517,0,0,50.083333,8.45,"Hofheim, Hesse"
0,0,25696,0,0,52.666667,13.283333,Hohen Neuendorf
0,41,1422,0,0,50.1,12.216667,Hohenberg a.d.Eger
0,112,1474,0,0,50.716667,12.05,Hohenleuben
0,25,9822,0,0,51.156389,12.098056,Hohenmölsen
0,8,14820,0,0,50.8,12.716667,Hohenstein-Ernstthal
0,8,3335,0,0,50.983333,14.116667,Hohnstein
0,2,12635,0,0,48.639167,9.010833,Holzgerlingen
0,5,20099,0,0,51.829722,9.448333,Holzminden
0,37,13950,0,0,51.033056,9.4,Homberg
0,14,7423,0,0,50.716667,9,Homberg
0,49,42040,0,0,49.316667,7.333333,Homburg
0,2,24665,0,0,48.445278,8.691111,Horb am Neckar
0,1,17253,0,0,51.883333,8.966667,Horn-Bad Meinberg
0,7,1475,0,0,49.188056,7.369167,"Hornbach, Germany"
0,29,4320,0,0,48.213333,8.230833,Hornberg
0,55,6402,0,0,52.080556,7.308333,Horstmar
0,113,3772,0,0,52.8,9.133333,Hoya
0,8,33552,0,0,51.433333,14.25,Hoyerswerda
0,14,12407,0,0,50.466667,8.9,Hungen
0,9,23097,0,0,54.466667,9.05,Husum
0,109,13319,0,0,49.7,10.8,Höchstadt
0,53,6663,0,0,48.6,10.55,Höchstädt an der Donau
0,35,9346,0,0,50.435,7.671111,Höhr-Grenzhausen
0,55,20038,0,0,52.297222,7.586111,Hörstel
0,1,29420,0,0,51.766667,9.366667,Höxter
0,13,39423,0,0,51.060833,6.219722,Hückelhoven
0,13,15214,0,0,51.145,7.341667,Hückeswagen
0,29,7583,0,0,47.926111,8.49,Hüfingen
0,18,16327,0,0,50.666667,9.766667,Hünfeld
0,1,59272,0,0,50.8775,6.876111,Hürth
0,1,51289,0,0,52.277778,7.716667,Ibbenbüren
0,53,8811,0,0,48.366667,10.316667,Ichenhausen
0,7,28350,0,0,49.711389,7.313056,Idar-Oberstein
0,18,24558,0,0,50.220556,8.274167,Idstein
0,53,17130,0,0,48.216667,10.083333,Illertissen
0,15,25946,0,0,50.683889,10.919444,Ilmenau
0,11,9475,0,0,51.866667,10.683333,Ilsenburg
0,22,6415,0,0,49.170278,9.920278,Ilshofen
0,37,6936,0,0,51.416667,9.5,Immenhausen
0,10,14207,0,0,47.566667,10.216667,Immenstadt
0,22,5516,0,0,49.3,9.65,Ingelfingen
0,7,26546,0,0,49.974722,8.056389,Ingelheim am Rhein
0,10,133639,0,0,48.766667,11.433333,Ingolstadt
0,10,4595,0,0,49.7,10.266667,Iphofen
0,1,93197,0,0,51.383333,7.666667,Iserlohn
0,2,13602,0,0,47.691944,10.039444,Isny im Allgäu
0,55,10634,0,0,51.833056,6.466667,Isselburg
0,9,31896,0,0,53.925,9.516389,Itzehoe
0,16,2981,0,0,53.916667,13.333333,Jarmen
0,15,110321,0,0,50.927222,11.586111,Jena
0,11,7019,0,0,52.483333,12.016667,Jerichow
0,11,14215,0,0,51.791667,12.955556,Jessen
0,5,14020,0,0,53.574444,7.900833,Jever
0,0,3446,0,0,52.966667,13.75,Joachimsthal
0,74,4115,0,0,50.433333,12.713889,Johanngeorgenstadt
0,74,2756,0,0,50.514444,13.088611,Jöhstadt
0,13,32454,0,0,50.922222,6.358333,Jülich
0,0,12308,0,0,51.993333,13.072778,Jüterbog
0,1,43218,0,0,51.216667,6.616667,Kaarst
0,15,6875,0,0,50.800833,11.5875,Kahla
0,114,3146,0,0,50.232222,7.139444,Kaisersesch
0,115,98520,0,0,49.444722,7.768889,Kaiserslautern
0,116,7787,0,0,52.6333,11.4,"Kalbe, Saxony-Anhalt"
0,1,13880,0,0,51.738889,6.2925,Kalkar
0,117,20852,0,0,53.839722,9.960278,Kaltenkirchen
0,45,3363,0,0,50.633333,10.166667,Kaltennordheim
0,1,43672,0,0,51.591667,7.665278,Kamen
0,8,15153,0,0,51.266667,14.1,Kamenz
0,1,37414,0,0,51.5,6.533333,Kamp-Lintfort
0,7,8943,0,0,49.083333,8.2,Kandel
0,2,8209,0,0,47.716667,7.666667,Kandern
0,9,8676,0,0,54.661389,9.931111,Kappeln
0,31,22211,0,0,50.232222,8.768056,Karben
0,2,307755,0,0,49.00921,8.403951,Karlsruhe
0,10,14885,0,0,49.960278,9.772222,Karlstadt am Main
0,18,,0,0,51.316667,9.5,Kassel
0,79,5274,0,0,50.069444,7.443056,Kastellaun
0,7,2231,0,0,50.266667,7.983333,Katzenelnbogen
0,7,865,0,0,50.088056,7.762778,Kaub
0,10,43134,0,0,47.88,10.6225,Kaufbeuren
0,2,35032,0,0,48.566667,7.816667,Kehl
0,11,3453,0,0,51.433333,11.033333,Kelbra
0,10,16472,0,0,48.916667,11.866667,Kelheim
0,18,28691,0,0,50.137778,8.449722,Kelkheim
0,9,8020,0,0,53.95,9.716667,Kellinghusen
0,31,16001,0,0,50.061667,8.531111,Kelsterbach
0,11,9954,0,0,51.783333,12.633333,Kemberg
0,43,5398,0,0,49.866667,11.883333,Kemnath
0,1,34865,0,0,51.365833,6.419444,Kempen
0,10,67529,0,0,47.733333,10.316667,Kempten
0,29,9752,0,0,48.191667,7.768333,Kenzingen
0,13,65568,0,0,50.871944,6.696111,Kerpen
0,0,6474,0,0,52.469722,12.845,Ketzin
0,68,28287,0,0,51.583333,6.25,Kevelaer
0,9,,0,0,54.333333,10.133333,Kiel
0,81,16272,0,0,51.133333,7.566667,Kierspe
0,61,1877,0,0,51.266667,11.083056,Kindelbrück
0,102,8395,0,0,50.622222,12.525556,Kirchberg
0,7,3891,0,0,49.945,7.407222,Kirchberg
0,22,4293,0,0,49.203889,9.981389,Kirchberg an der Jagst
0,105,8575,0,0,50.808611,7.883333,Kirchen
0,10,3294,0,0,50.15,11.95,Kirchenlamitz
0,18,16412,0,0,50.816667,8.916667,Kirchhain
0,2,40094,0,0,48.648333,9.451111,Kirchheim unter Teck
0,7,7815,0,0,49.666389,8.011667,Kirchheimbolanden
0,118,8149,0,0,49.788056,7.457222,Kirn
0,18,3213,0,0,50.766667,9.1,Kirtorf
0,10,20892,0,0,49.733333,10.166667,Kitzingen
0,34,4964,0,0,51.164475,12.5535,Kitzscher
0,10,6125,0,0,49.783333,9.183333,Klingenberg am Main
0,8,8674,0,0,50.366944,12.468611,Klingenthal
0,116,10284,0,0,52.62629,11.1616,Klötze
0,16,3116,0,0,53.966667,11.166667,Klütz
0,6,7903,0,0,49.023889,8.756944,Knittlingen
0,7,112586,0,0,50.359722,7.597778,Koblenz
0,10,18371,0,0,47.85,12.066667,Kolbermoor
0,2,82859,0,0,47.666667,9.183333,Konstanz
0,7,17966,0,0,49.7,6.583333,Konz
0,2,19143,0,0,48.830556,9.121389,Korntal-Münchingen
0,2,33153,0,0,48.8598,9.1852,Kornwestheim
0,1,32947,0,0,51.183333,6.516667,Korschenbroich
0,2,14806,0,0,49.124167,8.714722,Kraichtal
0,16,3501,0,0,53.65,12.266667,Krakow am See
0,51,3374,0,0,50.85,11.2,Kranichfeld
0,22,4542,0,0,49.383333,9.633333,Krautheim
0,1,226812,0,0,51.333333,6.566667,Krefeld
0,0,7310,0,0,52.766667,13.033056,Kremmen
0,119,2377,0,0,53.816667,9.466667,Krempe
0,81,31082,0,0,50.966667,7.966667,Kreuztal
0,10,16917,0,0,50.241111,11.328056,Kronach
0,31,18275,0,0,50.183333,8.5,Kronberg im Taunus
0,98,1448,0,0,51.9413,11.30845,Kroppenstedt
0,10,12953,0,0,48.25,10.366667,Krumbach
0,16,4773,0,0,54.066667,11.783333,Kröpelin
0,41,25853,0,0,50.1,11.433333,Kulmbach
0,10,1042,0,0,50.116667,11.566667,Kupferberg
0,6,8209,0,0,48.8275,8.254444,Kuppenheim
0,120,4992,0,0,49.534722,7.398056,Kusel
0,121,867,0,0,50.041944,6.594722,Kyllburg
0,0,9192,0,0,52.95,12.4,Kyritz
0,61,6042,0,0,51.166667,11.216667,Kölleda
0,122,36468,0,0,52.291667,13.625,Königs Wusterhausen
0,33,3653,0,0,50.077778,10.566667,Königsberg i.Bay.
0,53,27780,0,0,48.268889,10.890833,Königsbrunn
0,8,4416,0,0,51.25,13.883333,Königsbrück
0,123,6603,0,0,50.666667,11.1,Königsee-Rottenbach
0,5,15733,0,0,52.25,10.816667,Königslutter
0,8,2128,0,0,50.918889,14.071389,Königstein
0,18,16474,0,0,50.183333,8.466667,Königstein im Taunus
0,1,40927,0,0,50.673611,7.194722,Königswinter
0,11,8603,0,0,51.669722,11.770833,Könnern
0,11,26519,0,0,51.75,11.916667,Köthen (Anhalt)
0,16,7909,0,0,54.133333,11.75,Kühlungsborn
0,22,5187,0,0,49.669444,9.520556,Külsheim
0,22,15127,0,0,49.283333,9.683333,Künzelsau
0,16,5511,0,0,53.932222,12.346667,Laage
0,39,40939,0,0,52.316667,9.8,Laatzen
0,2,11420,0,0,49.466667,8.616667,Ladenburg
0,1,35099,0,0,51.966667,8.8,Lage
0,7,17973,0,0,50.301111,7.605556,Lahnstein
0,29,44884,0,0,48.333333,7.866667,Lahr
0,2,11175,0,0,48.489722,9.686111,Laichingen
0,67,3992,0,0,49.380278,8.086111,"Lambrecht, Rhineland-Palatinate"
0,18,32554,0,0,49.6,8.466667,Lampertheim
0,7,45362,0,0,49.2,8.116667,Landau
0,10,13182,0,0,48.666667,12.666667,Landau an der Isar
0,11,14996,0,0,51.533333,12.166667,Landsberg
0,10,28824,0,0,48.047778,10.898889,Landsberg am Lech
0,10,70025,0,0,48.539722,12.150833,Landshut
0,124,8351,0,0,49.412222,7.572222,Landstuhl
0,125,11697,0,0,51.938056,10.335,Langelsheim
0,18,37252,0,0,49.983333,8.666667,"Langen, Hesse"
0,2,14771,0,0,48.496667,10.12,Langenau
0,22,1790,0,0,49.253333,9.848611,Langenburg
0,1,58563,0,0,51.116667,6.95,Langenfeld
0,39,53323,0,0,52.439444,9.74,Langenhagen
0,31,13900,0,0,50.183333,9.033333,Langenselbold
0,3,10511,0,0,49.494444,10.794722,Langenzenn
0,97,3544,0,0,50.671667,10.974444,Langewiesen
0,16,1513,0,0,53.933333,13.833333,Lassan
